Transaction_ID,Date,SKU_ID,Category,Brand,Competitor_Brand,Competitor_Price,Massmart_Price,Cost_Price,Gross_Margin,Units_Sold,Promotion_Flag,Promo_Type,Store_Region,Channel,Stock_On_Hand,Weather_Index,Season,Customer_Segment,Return_Rate
TXN102395,2024-11-01,BEV_274,Beverages,CoolSip,CompC,18.93,17.9,14.99,0.163,89,0,None,Gauteng,In-store,267,0.42,Spring,Value,0.008
TXN102482,2024-11-01,DAI_502,Dairy,Creamy,CompE,49.51,44.62,33.69,0.245,32,0,None,Western Cape,Online,64,0.35,Spring,Premium,0.024
TXN101636,2024-11-01,SNA_409,Snacks,CrunchTime,CompB,37.97,37.14,26.4,0.289,121,0,None,KwaZulu-Natal,In-store,605,0.66,Spring,Value,0.025
TXN100506,2024-11-01,PER_580,Personal Care,GlowWell,CompD,140.76,133.62,103.83,0.223,68,0,None,Western Cape,In-store,272,0.59,Spring,Mid-tier,0.034
TXN100840,2024-11-01,HOU_380,Household,CleanEase,CompE,306.99,327.03,228.03,0.303,9,0,None,KwaZulu-Natal,In-store,9,0.42,Spring,Value,0.023
TXN102017,2024-11-01,HOU_504,Household,EcoHome,CompE,282.87,296.87,220.87,0.256,30,0,None,Gauteng,In-store,120,0.47,Spring,Mid-tier,0.014
TXN100140,2024-11-01,HOU_108,Household,EcoHome,CompC,79.31,82.67,63.5,0.232,44,0,None,Mpumalanga,In-store,220,0.56,Spring,Value,0.012
TXN101522,2024-11-01,BEV_531,Beverages,BrewMaster,CompD,80.29,81.06,53.63,0.338,88,0,None,Eastern Cape,In-store,352,0.44,Spring,Mid-tier,0.024
TXN100897,2024-11-01,DAI_272,Dairy,DairyDelight,CompD,34.75,34.11,24.28,0.288,37,0,None,KwaZulu-Natal,In-store,148,0.49,Spring,Premium,0.019
TXN100950,2024-11-01,HOU_758,Household,SparkPro,CompE,163.8,168.4,102.33,0.392,29,0,None,Mpumalanga,Online,29,0.44,Spring,Mid-tier,0.035
TXN101455,2024-11-01,SNA_964,Snacks,Snackster,CompD,69.24,69.0,41.64,0.397,82,0,None,Mpumalanga,In-store,246,0.61,Spring,Premium,0.023
TXN101439,2024-11-01,SNA_705,Snacks,TreatsCo,CompB,66.0,67.49,46.45,0.312,120,0,None,Western Cape,In-store,360,0.62,Spring,Value,0.033
TXN101905,2024-11-01,DAI_997,Dairy,Creamy,CompA,18.57,17.87,15.09,0.156,52,0,None,Western Cape,In-store,104,0.48,Spring,Mid-tier,0.017
TXN100144,2024-11-01,PER_245,Personal Care,GlowWell,CompC,243.08,246.44,191.73,0.222,42,0,None,Mpumalanga,Online,84,0.52,Spring,Value,0.048
TXN101671,2024-11-02,HOU_277,Household,CleanEase,CompB,385.09,398.6,326.36,0.181,24,0,None,Western Cape,In-store,24,0.57,Spring,Value,0.018
TXN101836,2024-11-02,PER_417,Personal Care,GlowWell,CompC,179.52,177.46,141.84,0.201,65,0,None,Western Cape,In-store,65,0.57,Spring,Value,0.016
TXN101137,2024-11-02,BEV_949,Beverages,CoolSip,CompA,109.41,111.49,78.62,0.295,94,1,Multi-buy,Western Cape,In-store,282,0.47,Spring,Mid-tier,0.027
TXN101028,2024-11-02,HOU_256,Household,HomeFresh,CompE,286.2,273.13,236.27,0.135,38,0,None,Gauteng,In-store,152,0.5,Spring,Mid-tier,0.006
TXN100180,2024-11-02,DAI_721,Dairy,Creamy,CompD,86.35,82.89,68.39,0.175,69,0,None,KwaZulu-Natal,In-store,69,0.51,Spring,Value,0.011
TXN101576,2024-11-03,SNA_968,Snacks,MunchBox,CompA,64.85,62.59,52.91,0.155,96,0,None,Western Cape,In-store,192,0.61,Spring,Mid-tier,0.036
TXN100783,2024-11-03,HOU_607,Household,EcoHome,CompC,304.05,283.73,256.57,0.096,74,0,None,KwaZulu-Natal,Online,74,0.57,Spring,Mid-tier,0.034
TXN101850,2024-11-04,HOU_441,Household,EcoHome,CompD,80.73,79.83,56.72,0.289,40,0,None,Western Cape,In-store,160,0.55,Spring,Mid-tier,0.018
TXN100019,2024-11-04,PER_437,Personal Care,BodyCare,CompC,226.36,229.3,186.08,0.188,50,0,None,Western Cape,In-store,250,0.59,Spring,Mid-tier,0.018
TXN102119,2024-11-04,SNA_241,Snacks,TreatsCo,CompD,62.7,63.29,44.67,0.294,113,0,None,Eastern Cape,In-store,226,0.71,Spring,Value,0.016
TXN100689,2024-11-04,HOU_957,Household,HomeFresh,CompC,351.78,354.73,232.6,0.344,35,0,None,Eastern Cape,In-store,35,0.56,Spring,Value,0.015
TXN102131,2024-11-04,SNA_796,Snacks,MunchBox,CompA,15.13,15.34,13.32,0.132,113,0,None,Gauteng,In-store,452,0.75,Spring,Value,0.01
TXN102437,2024-11-04,BEV_738,Beverages,AquaPure,CompD,38.64,42.34,28.45,0.328,70,0,None,KwaZulu-Natal,In-store,210,0.47,Spring,Premium,0.013
TXN101752,2024-11-04,HOU_925,Household,EcoHome,CompB,317.67,332.36,240.87,0.275,21,0,None,Mpumalanga,Online,63,0.45,Spring,Mid-tier,0.031
TXN102305,2024-11-05,DAI_193,Dairy,MilkyWay,CompD,27.8,27.3,21.51,0.212,53,0,None,KwaZulu-Natal,In-store,106,0.47,Spring,Mid-tier,0.032
TXN100404,2024-11-05,PER_241,Personal Care,SoftTouch,CompC,233.09,226.17,205.23,0.093,56,0,None,Western Cape,In-store,280,0.54,Spring,Value,0.036
TXN100046,2024-11-05,HOU_489,Household,SparkPro,CompD,19.37,18.71,16.5,0.118,41,0,None,Western Cape,In-store,123,0.5,Spring,Mid-tier,0.039
TXN101527,2024-11-05,PER_124,Personal Care,PureSkin,CompB,128.07,122.23,102.87,0.158,44,0,None,Mpumalanga,In-store,88,0.54,Spring,Value,0.027
TXN101807,2024-11-05,BEV_316,Beverages,FizzUp,CompA,98.44,108.99,93.67,0.141,42,0,None,KwaZulu-Natal,In-store,42,0.39,Spring,Value,0.032
TXN101032,2024-11-05,PER_979,Personal Care,BodyCare,CompC,224.4,215.41,194.52,0.097,53,0,None,KwaZulu-Natal,Online,265,0.5,Spring,Value,0.047
TXN101941,2024-11-05,SNA_812,Snacks,CrunchTime,CompE,42.1,43.26,34.79,0.196,95,0,None,KwaZulu-Natal,In-store,475,0.61,Spring,Mid-tier,0.022
TXN102168,2024-11-05,PER_622,Personal Care,PureSkin,CompC,79.98,85.49,66.97,0.217,32,0,None,Gauteng,Online,64,0.51,Spring,Value,0.026
TXN101305,2024-11-06,HOU_663,Household,EcoHome,CompD,98.73,100.13,75.46,0.246,38,0,None,Eastern Cape,In-store,152,0.49,Spring,Mid-tier,0.011
TXN100949,2024-11-06,SNA_397,Snacks,CrunchTime,CompC,75.67,72.8,59.11,0.188,126,0,None,Mpumalanga,In-store,378,0.68,Spring,Mid-tier,0.03
TXN101301,2024-11-06,SNA_779,Snacks,Snackster,CompC,46.33,47.08,29.25,0.379,81,0,None,Western Cape,Online,81,0.6,Spring,Mid-tier,0.011
TXN100564,2024-11-06,BEV_265,Beverages,CoolSip,CompD,36.84,36.09,28.76,0.203,91,1,None,Eastern Cape,Online,91,0.37,Spring,Mid-tier,0.009
TXN102344,2024-11-06,SNA_192,Snacks,CrunchTime,CompD,15.94,16.38,13.4,0.182,73,0,None,Eastern Cape,In-store,292,0.57,Spring,Premium,0.005
TXN102451,2024-11-06,BEV_123,Beverages,BrewMaster,CompB,73.45,71.16,56.31,0.209,82,0,None,Western Cape,In-store,328,0.41,Spring,Mid-tier,0.02
TXN100204,2024-11-06,HOU_150,Household,EcoHome,CompB,113.76,107.44,79.41,0.261,33,0,None,KwaZulu-Natal,Online,66,0.53,Spring,Premium,0.009
TXN101650,2024-11-06,PER_761,Personal Care,PureSkin,CompB,75.76,79.33,49.87,0.371,61,1,Bundle,Gauteng,In-store,183,0.56,Spring,Mid-tier,0.022
TXN100511,2024-11-06,HOU_367,Household,CleanEase,CompB,218.12,211.49,174.08,0.177,47,0,None,Western Cape,Online,235,0.52,Spring,Mid-tier,0.018
TXN100760,2024-11-06,SNA_285,Snacks,MunchBox,CompA,37.96,33.09,23.26,0.297,113,0,None,Western Cape,In-store,339,0.65,Spring,Mid-tier,0.009
TXN100761,2024-11-06,BEV_364,Beverages,CoolSip,CompD,52.5,54.59,35.18,0.356,45,0,None,KwaZulu-Natal,In-store,45,0.31,Spring,Premium,0.028
TXN101107,2024-11-07,BEV_849,Beverages,BrewMaster,CompD,39.87,39.0,28.24,0.276,85,0,None,Mpumalanga,In-store,170,0.45,Spring,Value,0.016
TXN100172,2024-11-07,BEV_818,Beverages,AquaPure,CompE,14.47,14.06,12.39,0.119,82,0,None,Mpumalanga,In-store,410,0.38,Spring,Value,0.023
TXN100085,2024-11-07,HOU_594,Household,HomeFresh,CompA,303.73,306.74,262.06,0.146,31,0,None,KwaZulu-Natal,In-store,31,0.49,Spring,Value,0.007
TXN101510,2024-11-07,PER_778,Personal Care,GlowWell,CompE,189.29,205.53,129.42,0.37,26,1,Bundle,Gauteng,In-store,78,0.55,Spring,Mid-tier,0.048
TXN102155,2024-11-07,HOU_999,Household,HomeFresh,CompB,220.08,225.55,167.65,0.257,28,0,None,Western Cape,In-store,140,0.44,Spring,Value,0.04
TXN102000,2024-11-07,PER_480,Personal Care,BodyCare,CompC,226.35,230.43,188.66,0.181,36,0,None,Western Cape,Online,72,0.46,Spring,Value,0.032
TXN101603,2024-11-07,SNA_859,Snacks,TreatsCo,CompC,71.89,74.41,60.76,0.183,104,0,None,Western Cape,In-store,416,0.66,Spring,Value,0.032
TXN102426,2024-11-08,BEV_973,Beverages,FizzUp,CompE,114.84,113.62,69.53,0.388,87,1,Flash Sale,KwaZulu-Natal,In-store,261,0.39,Spring,Value,0.007
TXN101249,2024-11-08,DAI_485,Dairy,DairyDelight,CompC,66.45,71.63,57.85,0.192,45,0,None,Mpumalanga,Online,90,0.5,Spring,Value,0.012
TXN100964,2024-11-08,DAI_536,Dairy,Creamy,CompA,45.06,46.65,39.83,0.146,44,0,None,Eastern Cape,Online,44,0.47,Spring,Mid-tier,0.009
TXN101827,2024-11-08,HOU_474,Household,HomeFresh,CompC,366.03,362.48,288.5,0.204,47,0,None,Gauteng,In-store,235,0.56,Spring,Mid-tier,0.017
TXN100826,2024-11-08,DAI_483,Dairy,MilkyWay,CompB,15.91,14.88,13.69,0.08,63,0,None,Gauteng,In-store,126,0.5,Spring,Mid-tier,0.032
TXN100594,2024-11-08,PER_304,Personal Care,SoftTouch,CompB,203.17,212.58,167.62,0.211,32,0,None,Gauteng,In-store,96,0.56,Spring,Mid-tier,0.018
TXN101920,2024-11-08,PER_493,Personal Care,PureSkin,CompE,116.49,117.61,73.03,0.379,44,0,None,Eastern Cape,In-store,220,0.59,Spring,Value,0.02
TXN101377,2024-11-08,HOU_205,Household,EcoHome,CompC,315.58,312.53,190.65,0.39,18,0,None,KwaZulu-Natal,In-store,36,0.4,Spring,Premium,0.032
TXN102198,2024-11-09,PER_470,Personal Care,PureSkin,CompC,102.05,100.65,75.83,0.247,54,1,Discount,Western Cape,In-store,162,0.55,Spring,Value,0.027
TXN102243,2024-11-09,BEV_829,Beverages,FizzUp,CompE,78.7,83.5,53.75,0.356,51,0,None,Western Cape,In-store,51,0.37,Spring,Value,0.018
TXN100630,2024-11-09,DAI_492,Dairy,MilkyWay,CompD,64.12,62.62,40.73,0.35,58,0,None,Gauteng,In-store,232,0.42,Spring,Value,0.037
TXN100387,2024-11-09,HOU_894,Household,HomeFresh,CompE,140.82,139.96,102.93,0.265,29,0,None,Mpumalanga,Online,58,0.5,Spring,Value,0.031
TXN102455,2024-11-09,BEV_899,Beverages,CoolSip,CompB,20.99,21.27,15.85,0.255,63,0,None,Eastern Cape,In-store,63,0.37,Spring,Mid-tier,0.036
TXN101490,2024-11-10,HOU_937,Household,CleanEase,CompD,220.44,233.05,207.27,0.111,17,0,None,Gauteng,In-store,68,0.42,Spring,Value,0.038
TXN101794,2024-11-10,BEV_465,Beverages,CoolSip,CompD,90.72,93.53,73.61,0.213,54,0,None,KwaZulu-Natal,In-store,270,0.31,Spring,Mid-tier,0.009
TXN102293,2024-11-10,SNA_133,Snacks,CrunchTime,CompE,30.4,31.71,25.66,0.191,90,0,None,KwaZulu-Natal,Online,270,0.68,Spring,Mid-tier,0.01
TXN101598,2024-11-10,SNA_680,Snacks,Snackster,CompC,30.62,28.47,18.8,0.34,122,0,None,KwaZulu-Natal,In-store,122,0.64,Spring,Value,0.01
TXN102028,2024-11-10,PER_684,Personal Care,SoftTouch,CompD,58.0,61.99,48.84,0.212,24,0,None,Gauteng,In-store,72,0.53,Spring,Premium,0.018
TXN102140,2024-11-10,PER_281,Personal Care,BodyCare,CompC,206.0,208.87,141.53,0.322,44,0,None,Western Cape,Online,176,0.54,Spring,Mid-tier,0.022
TXN100811,2024-11-11,PER_908,Personal Care,BodyCare,CompB,225.87,212.21,132.64,0.375,69,0,None,Western Cape,In-store,69,0.55,Spring,Value,0.022
TXN101411,2024-11-11,BEV_281,Beverages,FizzUp,CompE,90.49,90.05,77.86,0.135,77,0,None,Eastern Cape,In-store,385,0.44,Spring,Value,0.011
TXN102367,2024-11-11,PER_596,Personal Care,PureSkin,CompA,210.22,212.74,160.44,0.246,40,0,None,Eastern Cape,Online,200,0.61,Spring,Mid-tier,0.048
TXN101992,2024-11-11,BEV_534,Beverages,FizzUp,CompC,67.19,70.91,56.67,0.201,69,0,None,Western Cape,In-store,345,0.45,Spring,Mid-tier,0.036
TXN102459,2024-11-11,SNA_276,Snacks,Snackster,CompD,16.81,16.0,11.69,0.269,133,0,None,Gauteng,In-store,665,0.69,Spring,Value,0.012
TXN100553,2024-11-11,BEV_335,Beverages,CoolSip,CompA,114.77,121.69,90.74,0.254,38,0,None,Eastern Cape,In-store,38,0.32,Spring,Value,0.019
TXN102319,2024-11-12,BEV_253,Beverages,CoolSip,CompB,93.49,97.2,61.31,0.369,76,0,None,Western Cape,In-store,152,0.43,Spring,Value,0.007
TXN101641,2024-11-12,BEV_780,Beverages,FizzUp,CompB,65.91,62.69,43.34,0.309,124,0,None,Western Cape,In-store,620,0.45,Spring,Value,0.031
TXN100057,2024-11-12,PER_813,Personal Care,SoftTouch,CompB,245.41,220.04,157.84,0.283,105,0,None,Gauteng,In-store,105,0.55,Spring,Value,0.02
TXN101214,2024-11-12,BEV_175,Beverages,AquaPure,CompC,101.21,103.53,63.64,0.385,55,0,None,Eastern Cape,In-store,220,0.44,Spring,Premium,0.024
TXN101716,2024-11-12,PER_893,Personal Care,GlowWell,CompC,201.95,206.15,133.54,0.352,22,0,None,Eastern Cape,In-store,22,0.54,Spring,Premium,0.046
TXN100951,2024-11-12,SNA_464,Snacks,CrunchTime,CompA,62.13,63.91,45.48,0.288,93,0,None,Gauteng,In-store,279,0.67,Spring,Mid-tier,0.012
TXN101903,2024-11-12,DAI_204,Dairy,Creamy,CompB,39.39,39.72,28.32,0.287,43,0,None,Mpumalanga,In-store,172,0.5,Spring,Value,0.021
TXN100457,2024-11-13,BEV_595,Beverages,AquaPure,CompE,85.83,91.74,62.82,0.315,37,0,None,Western Cape,In-store,111,0.42,Spring,Premium,0.02
TXN100581,2024-11-13,BEV_781,Beverages,AquaPure,CompC,41.78,40.55,36.1,0.11,50,0,None,Mpumalanga,In-store,100,0.35,Spring,Premium,0.01
TXN100962,2024-11-13,DAI_782,Dairy,Creamy,CompD,18.3,18.61,15.6,0.162,55,0,None,Mpumalanga,In-store,55,0.44,Spring,Value,0.029
TXN100344,2024-11-13,SNA_423,Snacks,TreatsCo,CompA,62.06,59.11,46.2,0.218,137,0,None,Gauteng,In-store,274,0.72,Spring,Value,0.006
TXN101251,2024-11-13,SNA_881,Snacks,MunchBox,CompE,13.45,13.52,8.62,0.362,108,1,Discount,Eastern Cape,Online,540,0.65,Spring,Mid-tier,0.023
TXN102495,2024-11-13,PER_810,Personal Care,BodyCare,CompC,113.08,117.92,72.29,0.387,34,0,None,Western Cape,In-store,68,0.57,Spring,Value,0.019
TXN101310,2024-11-13,PER_493,Personal Care,BodyCare,CompB,200.85,202.17,123.4,0.39,69,1,Flash Sale,Eastern Cape,In-store,207,0.6,Spring,Value,0.029
TXN101374,2024-11-13,BEV_599,Beverages,FizzUp,CompA,104.25,102.76,76.84,0.252,86,0,None,KwaZulu-Natal,In-store,430,0.36,Spring,Value,0.012
TXN100746,2024-11-14,DAI_811,Dairy,MilkyWay,CompB,64.28,73.33,61.18,0.166,21,0,None,Mpumalanga,Online,21,0.33,Spring,Mid-tier,0.022
TXN102012,2024-11-14,SNA_119,Snacks,TreatsCo,CompA,9.74,10.01,8.37,0.164,110,0,None,Eastern Cape,In-store,330,0.66,Spring,Value,0.013
TXN100705,2024-11-14,BEV_571,Beverages,BrewMaster,CompD,13.26,14.26,12.5,0.123,56,0,None,Western Cape,Online,280,0.42,Spring,Premium,0.005
TXN101091,2024-11-14,SNA_405,Snacks,TreatsCo,CompD,50.79,47.72,32.05,0.328,104,0,None,Mpumalanga,Online,104,0.62,Spring,Mid-tier,0.032
TXN101597,2024-11-14,BEV_952,Beverages,CoolSip,CompB,119.64,121.4,101.87,0.161,48,0,None,Gauteng,In-store,144,0.37,Spring,Premium,0.017
TXN100368,2024-11-14,SNA_369,Snacks,Snackster,CompA,21.4,21.87,18.12,0.171,123,1,Flash Sale,Mpumalanga,Online,615,0.63,Spring,Mid-tier,0.018
TXN100532,2024-11-15,SNA_763,Snacks,MunchBox,CompB,54.86,59.52,46.94,0.211,85,0,None,KwaZulu-Natal,Online,85,0.62,Spring,Value,0.006
TXN101767,2024-11-15,SNA_513,Snacks,CrunchTime,CompA,71.92,69.04,44.34,0.358,134,0,None,Western Cape,In-store,536,0.67,Spring,Value,0.038
TXN101200,2024-11-15,SNA_477,Snacks,Snackster,CompA,74.16,71.25,47.54,0.333,146,0,None,Gauteng,Online,292,0.75,Spring,Value,0.011
TXN102304,2024-11-15,BEV_321,Beverages,AquaPure,CompC,18.46,18.98,16.86,0.112,86,1,Bundle,Gauteng,In-store,430,0.35,Spring,Value,0.036
TXN102424,2024-11-15,SNA_872,Snacks,CrunchTime,CompD,29.14,29.02,19.1,0.342,89,0,None,Western Cape,Online,89,0.61,Spring,Premium,0.011
TXN101515,2024-11-15,BEV_841,Beverages,FizzUp,CompC,19.62,20.92,16.36,0.218,70,0,None,KwaZulu-Natal,Online,140,0.37,Spring,Value,0.011
TXN101911,2024-11-15,PER_850,Personal Care,SoftTouch,CompA,133.67,134.22,105.81,0.212,54,1,None,Mpumalanga,In-store,108,0.53,Spring,Mid-tier,0.042
TXN101093,2024-11-16,HOU_295,Household,HomeFresh,CompC,248.38,273.02,237.72,0.129,22,0,None,Gauteng,Online,110,0.54,Spring,Mid-tier,0.03
TXN100168,2024-11-16,HOU_921,Household,CleanEase,CompC,46.15,43.41,30.28,0.302,42,0,None,KwaZulu-Natal,In-store,84,0.48,Spring,Value,0.01
TXN102291,2024-11-16,BEV_299,Beverages,FizzUp,CompC,88.11,85.53,63.44,0.258,87,0,None,KwaZulu-Natal,In-store,174,0.47,Spring,Mid-tier,0.024
TXN101210,2024-11-16,PER_284,Personal Care,SoftTouch,CompD,230.43,234.32,198.26,0.154,45,0,None,Mpumalanga,In-store,45,0.57,Spring,Value,0.015
TXN100996,2024-11-16,BEV_494,Beverages,BrewMaster,CompB,17.99,18.0,16.44,0.087,65,0,None,Eastern Cape,In-store,195,0.33,Spring,Value,0.037
TXN100967,2024-11-16,HOU_286,Household,HomeFresh,CompA,97.67,106.1,78.71,0.258,31,1,Discount,Eastern Cape,In-store,93,0.51,Spring,Value,0.026
TXN100644,2024-11-16,PER_543,Personal Care,BodyCare,CompE,238.67,228.2,206.09,0.097,48,0,None,Mpumalanga,In-store,192,0.43,Spring,Value,0.024
TXN101318,2024-11-17,PER_713,Personal Care,GlowWell,CompC,237.32,237.15,216.31,0.088,36,0,None,Gauteng,In-store,108,0.54,Spring,Value,0.028
TXN102059,2024-11-17,BEV_435,Beverages,CoolSip,CompC,72.39,74.81,67.95,0.092,57,0,None,Gauteng,In-store,228,0.38,Spring,Mid-tier,0.027
TXN100136,2024-11-17,SNA_333,Snacks,CrunchTime,CompE,51.72,55.28,48.53,0.122,107,0,None,Eastern Cape,In-store,107,0.69,Spring,Value,0.039
TXN102323,2024-11-17,SNA_980,Snacks,CrunchTime,CompC,23.9,23.5,20.1,0.145,102,0,None,Western Cape,Online,408,0.72,Spring,Mid-tier,0.013
TXN101769,2024-11-17,BEV_515,Beverages,CoolSip,CompE,16.59,17.91,13.58,0.242,94,0,None,Mpumalanga,In-store,188,0.45,Spring,Value,0.019
TXN101757,2024-11-17,BEV_137,Beverages,AquaPure,CompD,92.57,92.6,74.81,0.192,62,0,None,Western Cape,In-store,310,0.32,Spring,Value,0.013
TXN100777,2024-11-17,BEV_927,Beverages,CoolSip,CompB,30.42,31.73,28.46,0.103,67,0,None,Gauteng,Online,268,0.32,Spring,Value,0.031
TXN101316,2024-11-17,DAI_991,Dairy,DairyDelight,CompA,41.79,43.38,36.61,0.156,69,0,None,Mpumalanga,Online,207,0.52,Spring,Value,0.039
TXN100056,2024-11-17,BEV_934,Beverages,CoolSip,CompC,109.27,110.36,73.86,0.331,56,0,None,Eastern Cape,In-store,224,0.29,Spring,Value,0.021
TXN101106,2024-11-18,BEV_614,Beverages,BrewMaster,CompD,19.23,19.06,17.04,0.106,77,0,None,Western Cape,In-store,77,0.43,Spring,Mid-tier,0.007
TXN100937,2024-11-18,BEV_817,Beverages,CoolSip,CompE,44.89,46.85,30.41,0.351,51,0,None,Gauteng,In-store,255,0.4,Spring,Premium,0.014
TXN100598,2024-11-18,PER_695,Personal Care,BodyCare,CompD,164.45,161.93,135.59,0.163,51,0,None,Eastern Cape,In-store,153,0.61,Spring,Mid-tier,0.022
TXN102494,2024-11-18,DAI_198,Dairy,MilkyWay,CompE,38.29,38.22,25.27,0.339,36,0,None,Mpumalanga,In-store,108,0.44,Spring,Premium,0.022
TXN102480,2024-11-18,PER_548,Personal Care,SoftTouch,CompE,75.54,71.62,64.86,0.094,38,0,None,Gauteng,In-store,190,0.6,Spring,Premium,0.047
TXN100233,2024-11-19,HOU_113,Household,HomeFresh,CompA,147.91,155.87,118.78,0.238,19,0,None,KwaZulu-Natal,In-store,95,0.5,Spring,Premium,0.019
TXN101838,2024-11-19,BEV_838,Beverages,FizzUp,CompC,33.25,33.97,25.16,0.259,67,0,None,Gauteng,In-store,134,0.32,Spring,Value,0.036
TXN101776,2024-11-19,PER_864,Personal Care,SoftTouch,CompC,26.38,26.39,21.16,0.198,47,0,None,Mpumalanga,In-store,235,0.64,Spring,Mid-tier,0.038
TXN102020,2024-11-19,PER_354,Personal Care,BodyCare,CompB,121.96,125.26,107.84,0.139,37,0,None,KwaZulu-Natal,In-store,111,0.51,Spring,Mid-tier,0.049
TXN102074,2024-11-19,SNA_177,Snacks,TreatsCo,CompB,10.32,10.7,9.63,0.1,109,1,Discount,Western Cape,In-store,109,0.72,Spring,Premium,0.033
TXN101217,2024-11-19,BEV_891,Beverages,CoolSip,CompA,74.0,71.04,47.75,0.328,97,1,Bundle,Mpumalanga,In-store,291,0.37,Spring,Value,0.016
TXN100580,2024-11-20,BEV_142,Beverages,AquaPure,CompC,71.23,72.35,60.41,0.165,64,0,None,KwaZulu-Natal,In-store,256,0.39,Spring,Mid-tier,0.029
TXN100409,2024-11-20,BEV_426,Beverages,AquaPure,CompE,51.89,49.44,35.34,0.285,93,0,None,KwaZulu-Natal,In-store,279,0.43,Spring,Mid-tier,0.013
TXN101622,2024-11-20,BEV_811,Beverages,AquaPure,CompC,36.39,36.19,30.86,0.147,97,0,None,KwaZulu-Natal,In-store,388,0.45,Spring,Value,0.018
TXN100416,2024-11-20,SNA_738,Snacks,TreatsCo,CompB,14.82,15.62,14.15,0.094,115,0,None,Western Cape,In-store,230,0.67,Spring,Value,0.017
TXN101516,2024-11-20,BEV_676,Beverages,AquaPure,CompA,12.74,13.8,11.79,0.146,82,0,None,KwaZulu-Natal,In-store,410,0.51,Spring,Mid-tier,0.04
TXN101737,2024-11-20,PER_316,Personal Care,SoftTouch,CompB,68.97,71.04,57.34,0.193,38,0,None,Eastern Cape,In-store,190,0.51,Spring,Value,0.034
TXN101224,2024-11-20,PER_402,Personal Care,PureSkin,CompA,192.39,205.64,160.43,0.22,27,0,None,Eastern Cape,In-store,27,0.55,Spring,Mid-tier,0.048
TXN102049,2024-11-21,PER_581,Personal Care,GlowWell,CompD,211.96,218.9,165.08,0.246,19,0,None,KwaZulu-Natal,Online,19,0.58,Spring,Premium,0.034
TXN100073,2024-11-21,SNA_357,Snacks,MunchBox,CompB,70.79,75.04,58.49,0.221,80,0,None,KwaZulu-Natal,In-store,320,0.63,Spring,Mid-tier,0.023
TXN101308,2024-11-21,BEV_886,Beverages,FizzUp,CompB,46.03,46.59,31.18,0.331,73,0,None,Gauteng,In-store,219,0.39,Spring,Value,0.022
TXN100086,2024-11-21,HOU_566,Household,SparkPro,CompB,313.58,335.35,261.22,0.221,9,0,None,Eastern Cape,In-store,27,0.37,Spring,Mid-tier,0.035
TXN100802,2024-11-21,PER_754,Personal Care,GlowWell,CompB,68.31,62.83,49.76,0.208,55,0,None,KwaZulu-Natal,In-store,220,0.5,Spring,Mid-tier,0.032
TXN101766,2024-11-21,HOU_931,Household,HomeFresh,CompE,197.88,182.12,166.28,0.087,32,0,None,Mpumalanga,In-store,160,0.44,Spring,Premium,0.026
TXN102287,2024-11-21,HOU_102,Household,EcoHome,CompE,98.05,100.46,86.91,0.135,33,0,None,Mpumalanga,Online,33,0.52,Spring,Premium,0.025
TXN101381,2024-11-21,PER_676,Personal Care,PureSkin,CompD,117.68,106.53,69.2,0.35,59,0,None,Eastern Cape,Online,59,0.54,Spring,Mid-tier,0.016
TXN101054,2024-11-21,DAI_191,Dairy,MilkyWay,CompA,89.79,83.83,63.36,0.244,61,0,None,Mpumalanga,In-store,244,0.45,Spring,Mid-tier,0.014
TXN102147,2024-11-22,SNA_272,Snacks,Snackster,CompA,32.95,35.55,31.71,0.108,108,0,None,KwaZulu-Natal,In-store,540,0.61,Spring,Value,0.012
TXN102225,2024-11-22,HOU_573,Household,EcoHome,CompD,180.22,174.0,151.03,0.132,33,0,None,Western Cape,In-store,132,0.52,Spring,Value,0.013
TXN100917,2024-11-22,SNA_252,Snacks,TreatsCo,CompD,65.97,66.31,55.22,0.167,107,0,None,Eastern Cape,In-store,107,0.64,Spring,Value,0.018
TXN100640,2024-11-22,HOU_270,Household,SparkPro,CompE,69.97,71.8,58.71,0.182,35,0,None,Gauteng,In-store,140,0.49,Spring,Value,0.03
TXN100423,2024-11-22,DAI_987,Dairy,DairyDelight,CompE,77.5,77.81,58.78,0.245,48,0,None,Eastern Cape,In-store,96,0.48,Spring,Mid-tier,0.019
TXN101259,2024-11-22,PER_508,Personal Care,PureSkin,CompA,245.22,255.31,217.4,0.148,22,1,Multi-buy,Western Cape,In-store,66,0.57,Spring,Value,0.035
TXN101367,2024-11-22,BEV_850,Beverages,FizzUp,CompA,8.91,8.56,5.74,0.329,94,1,Bundle,KwaZulu-Natal,In-store,94,0.41,Spring,Mid-tier,0.02
TXN101438,2024-11-23,BEV_942,Beverages,BrewMaster,CompB,70.93,65.86,40.16,0.39,55,0,None,KwaZulu-Natal,In-store,110,0.28,Spring,Mid-tier,0.022
TXN100170,2024-11-23,HOU_261,Household,CleanEase,CompD,156.5,160.47,125.42,0.218,30,0,None,KwaZulu-Natal,In-store,120,0.5,Spring,Mid-tier,0.027
TXN102143,2024-11-23,DAI_310,Dairy,Creamy,CompE,62.98,59.61,52.75,0.115,47,0,None,Mpumalanga,In-store,47,0.44,Spring,Value,0.033
